,frequency,Z,phi,ReZ,ImZ
29,466000.0,19.6495,-24.275,17.912183091909185,-8.073257855151514
30,454000.0,19.9745,-25.060000000000002,18.08519421591663,-8.466609933313514
31,443000.0,20.241500000000002,-25.72,18.247884485869026,-8.780790595938296
32,431000.0,20.619999999999997,-26.505,18.467432657174946,-9.201478940379346
33,420000.0,20.972,-27.085,18.681608418486725,-9.553490800160702
34,409000.0,21.4315,-27.77,18.937011390010596,-9.979777382226963
35,398000.0,21.833,-28.5,19.209474991413202,-10.411365569484524
36,388000.0,22.0945,-29.015,19.319126033899618,-10.710596779364883
37,378000.0,22.55,-29.53,19.61593018987656,-11.104444344808805
38,368000.0,22.9405,-29.915,19.86100590040706,-11.432586033730473
39,359000.0,23.367,-30.37,20.148580758751898,-11.82037514222558
40,349000.0,23.7485,-30.905,20.390267153347214,-12.207890637014534
41,340000.0,24.200499999999998,-31.23,20.719512298378213,-12.555144941987084
42,331000.0,24.716,-31.700000000000003,21.03083879648633,-13.01851089370017
43,323000.0,25.091500000000003,-31.995,21.279008219938547,-13.269436469354549
44,314000.0,25.679000000000002,-32.31,21.687544364319017,-13.702648731623153
45,306000.0,26.1505,-32.585,22.036206634173393,-14.099019479618718
46,298000.0,26.57,-32.985,22.290847359368296,-14.4753678519249
47,291000.0,26.9905,-33.17,22.592351300214364,-14.732830264551485
48,283000.0,27.597,-33.185,23.097878161273023,-15.06151509506956
49,276000.0,27.936,-33.545,23.29142480384351,-15.482775950761845
50,269000.0,28.4455,-33.5,23.72046027575257,-15.706907446661685
51,262000.0,28.9615,-33.965,24.014646548982412,-16.18626483120633
52,255000.0,29.539,-33.705,24.550795994613317,-16.39043834557777
53,248000.0,30.347,-33.57,25.30133416843271,-16.739333629519884
54,242000.0,30.6075,-34.155,25.32154760963401,-17.192556926008052
55,235000.0,31.427500000000002,-33.635000000000005,26.161417663876424,-17.366954494586516
56,229000.0,31.6685,-33.879999999999995,26.340051458518396,-17.615967733717305
57,223000.0,32.168499999999995,-33.480000000000004,26.85610923932199,-17.76622669873382
58,218000.0,32.888000000000005,-33.519999999999996,27.345419595525442,-18.1981599821039
59,212000.0,33.346000000000004,-33.254999999999995,27.90308347501697,-18.298644250849208
60,206000.0,33.8625,-33.4,28.300210620521746,-18.685561709466064
61,201000.0,34.3545,-33.11,28.855905961224742,-18.77191808792716
62,196000.0,35.081500000000005,-32.915000000000006,29.35468791790116,-19.080090555951088
63,191000.0,35.5325,-32.775000000000006,29.834809746201806,-19.26478786178814
64,186000.0,36.14,-32.295,30.479700765124463,-19.34192065778892
65,181000.0,36.680499999999995,-32.175,30.89617772107681,-19.51136498704455
66,176000.0,37.2255,-31.67,31.6891245386701,-19.545561381137148
67,172000.0,37.8185,-31.985,32.08582414638454,-20.00957904657963
68,167000.0,38.196,-31.75,32.45571579173699,-20.05676740292452
69,163000.0,38.8715,-30.82,33.3942031285403,-19.884880362015956
70,159000.0,39.1555,-30.685000000000002,33.73067430691677,-19.976160986872504
71,155000.0,39.7225,-30.475,34.296557367661,-20.065089992972638
72,151000.0,40.661500000000004,-30.32,35.056787702389805,-20.494215808587242
73,147000.0,40.3515,-29.72,35.0658161387486,-20.262070311508886
74,143000.0,41.028,-29.18,35.866134189143196,-19.95120139900225
75,139000.0,41.8735,-29.1,36.64606725102241,-20.398780140845492
76,136000.0,42.117999999999995,-28.53,37.009608112848156,-20.107824738302632
77,132000.0,42.8205,-28.51,37.63250423545323,-20.402587928383262
78,129000.0,43.141999999999996,-28.18,38.124257074650195,-20.303780338120696
79,125000.0,43.8295,-27.355,38.9683498532014,-20.051193049921682
80,122000.0,44.1835,-26.880000000000003,39.34892875341755,-19.92456883665715
81,119000.0,44.728,-26.37,40.09310868075417,-19.9944580814321
82,116000.0,44.7315,-26.36,40.10441681570572,-19.98312168966995
83,113000.0,45.5465,-25.990000000000002,40.86275833715846,-19.84527185938625
84,110000.0,45.6595,-25.485,41.09685940935091,-19.57399433897614
85,107000.0,46.6,-25.16,42.04474375357973,-19.796397441044462
86,104000.0,47.0205,-24.585,42.73570771777477,-19.563653141314113
87,102000.0,47.1525,-24.18,42.82776805493493,-19.26414313949133
88,99000.0,48.486000000000004,-23.450000000000003,44.613073588800845,-19.32064611241222
89,96000.0,47.6255,-23.410000000000004,44.12624110531122,-19.11381246411036
90,94000.0,50.30500000000001,-22.725,46.37429798298085,-19.565181159881682
91,91000.0,49.3715,-22.945,45.49682636741929,-19.00128950200066
92,89000.0,48.914500000000004,-21.1,45.811712446356196,-17.7084242603959
93,87000.0,50.286,-21.15,47.03078874270585,-17.864262056751354
94,84000.0,49.245000000000005,-21.475,45.96283209928649,-18.12595714628224
95,82000.0,50.319,-19.895000000000003,47.16931014895823,-17.250710290959496
96,80000.0,50.391999999999996,-19.61,47.52596624799588,-17.174558290623224
97,78000.0,50.978,-19.700000000000003,47.91891265332211,-17.1552264864127
98,76000.0,51.137,-19.42,48.05360830893216,-16.965785345777647
99,74000.0,51.482,-19.200000000000003,48.531382356398595,-16.930643955661466
100,72000.0,51.0705,-18.125,48.55420328171486,-15.86735217607649
101,70000.0,51.2685,-16.35,49.20234412188583,-14.313770753600938
102,68000.0,52.177,-17.79,49.6238413363747,-15.907244971291858
103,67000.0,52.561499999999995,-16.865000000000002,49.976774511784,-15.342791538415273
104,65000.0,52.4375,-16.990000000000002,50.24787179965553,-15.382258745255943
105,63000.0,52.219,-16.655,49.88196411603973,-14.768534691781303
106,62000.0,52.727500000000006,-16.14,50.671625562374494,-14.772638777710135
107,60000.0,52.851,-14.965,50.98970473807759,-13.39298709134767
108,58000.0,52.6325,-14.780000000000001,50.88899621831483,-13.436597433184303
109,57000.0,53.3815,-14.69,51.381026336834125,-13.674325235940062
110,55000.0,53.9945,-14.330000000000002,52.39720615766778,-13.29719006956207
111,54000.0,53.3485,-14.36,51.474955384451974,-12.971764549114583
112,53000.0,53.2315,-13.86,51.56037432378869,-12.904082244399781
113,51000.0,53.964,-13.7,52.69017512690676,-12.551984063285182
114,50000.0,53.566,-13.735,51.97320870536247,-12.524089156915915
115,49000.0,54.098,-13.61,52.60146582273254,-12.579547409105679
116,47000.0,54.582499999999996,-12.405000000000001,53.366338010957364,-11.942587649052701
117,46000.0,53.79600000000001,-11.79,52.52784829226819,-10.881425736392753
118,45000.0,54.152,-12.235,52.74532927029522,-11.342893994108604
119,44000.0,54.182500000000005,-10.809999999999999,52.95983642506959,-10.336609131453656
120,43000.0,53.43600000000001,-12.080000000000002,52.46507374836109,-11.081593230767385
121,42000.0,54.673,-10.89,53.66371018610336,-10.524830458962168
122,40000.0,55.3455,-9.375,54.465687230694456,-9.081811865108495
123,39000.0,54.454,-10.08,53.71369406368923,-9.219475168120915
124,38000.0,54.71,-9.790000000000001,53.926725979663274,-9.537961942131812
125,37000.0,56.127,-10.3,55.132519712151236,-9.97466218985856
126,36000.0,54.178,-10.385000000000002,52.88101257414044,-10.060402356917358
127,35000.0,54.9615,-9.195,54.114909512289074,-8.866788400550835
128,34000.0,55.4425,-8.875,54.832659594707366,-8.650133250870915
129,33000.0,54.238,-8.56,53.824398119678236,-8.046138143918867
130,32000.0,55.1835,-8.765,54.819304708123624,-8.140353682279997
131,31000.0,55.445,-6.76,55.05040053480721,-6.532546681563149
132,30000.0,54.927,-8.1,54.43502055981742,-7.954455765794675
133,29000.0,55.8395,-7.855,55.49104819257046,-7.506799761337824
134,28000.0,56.929,-6.640000000000001,56.2194203508834,-6.705263540890529
135,27000.0,54.894000000000005,-6.755,54.18904967949524,-6.918595301580853
136,26000.0,57.1405,-6.25,56.75998721436678,-5.886708834260444
137,25000.0,54.208,-7.825,53.83166740450331,-7.954877493467101
138,24000.0,55.2185,-6.38,54.86526652340656,-6.128552857761493
139,23000.0,55.5925,-4.915,55.42737330951336,-4.822031541439763
140,22000.0,54.97,-5.605,54.648713869272996,-5.37975835607878
141,21000.0,54.7975,-5.35,54.570767153496426,-5.086023248567159
142,20000.0,54.492999999999995,-5.34,54.265690530090026,-5.02024022506895
143,19000.0,54.62950000000001,-4.145,54.4736758309026,-4.028348305488967
144,18000.0,54.492000000000004,-3.75,54.33280137681243,-3.512559697684112
145,17000.0,54.673,-3.9299999999999997,54.583941928595124,-3.7806301269422007
146,16000.0,55.1835,-4.555,55.048644186145836,-4.401853935898782
147,15000.0,52.222,-3.25,52.18288423426948,-2.856051077044403
148,14000.0,54.912000000000006,-4.285,54.74928304074412,-4.093496396215002
149,13000.0,54.528999999999996,-3.58,54.37808695163987,-3.417528510607667
150,12000.0,54.203,-3.71,54.075657774128956,-3.5268279137303553
151,11000.0,54.31100000000001,-2.66,54.183577678269316,-2.5937749797003473
152,10000.0,57.1365,-3.5300000000000002,57.0433749249857,-3.6572660304239055
153,9000.0,55.482,-1.4700000000000002,55.349700872857014,-1.450246614414346
154,8000.0,55.8175,-1.675,55.8013451450624,-1.7587466875310054
155,7000.0,58.316500000000005,-1.15,58.212302561464014,-1.1408053456083762
156,6000.0,54.174,-1.5,54.1676180526241,-1.4027022778768226
157,5000.0,53.157000000000004,-3.5700000000000003,52.80383580143736,-3.311815544483887
158,4000.0,52.2725,-4.9350000000000005,51.914948623235034,-4.436810766372872
159,3000.0,56.721500000000006,-7.66,56.20736031758861,-6.3740848578258325
160,2000.0,59.86450000000001,-9.295000000000002,55.23278060840994,-11.528539894061664
161,1000.0,102.161,-17.01,74.2753642827779,-15.671055005941831
162,992.0,68.12049999999999,-15.315000000000001,59.77576368496625,-11.495665132101168
163,967.0,60.8445,-5.41,57.98401872462503,-7.391776837685584
164,942.0,75.153,-1.7649999999999997,63.44606029561214,-1.813949821961204
165,917.0,114.23,19.69,45.934839044417515,26.84675415564716
166,893.0,76.0855,-12.760000000000002,54.987397789778015,-14.96641573939824
167,870.0,59.567499999999995,-9.0,54.234479326160695,-9.607155628937008
168,848.0,101.2,-37.665,73.69954305520439,-54.20106889640672
169,826.0,91.19,-139.94,-66.43119357472264,-28.527429721848332
170,804.0,60.876000000000005,-4.765000000000001,58.15600809875737,-5.096999344467381
171,783.0,79.1565,-5.095000000000001,67.07353577843233,-7.8140544618965455
172,763.0,63.05800000000001,-2.8600000000000003,53.85784515203792,-1.444947255811966
173,743.0,74.5595,59.260000000000005,8.85536493609165,15.506989724544768
174,724.0,39.265,57.055,14.886942583860145,15.256726040125713
175,705.0,70.1865,-10.05,57.579141671135346,-12.138921320579104
176,687.0,61.259,-16.415,54.91611002070718,-17.436234615864137
177,669.0,85.76,-10.969999999999999,76.29481471871435,-14.84392453517458
178,652.0,98.33,-47.02,3.92829966824459,-17.22203373890048
179,635.0,57.0065,19.54,40.09117476566845,6.975960225992043
180,618.0,80.92750000000001,8.504999999999999,73.77731456998899,9.153181260917153
181,602.0,79.415,-7.475,59.229918770978,-11.014847583761085
182,587.0,82.8745,-29.810000000000002,68.1720520660223,-30.47786265015385
183,571.0,67.949,-17.995,43.39195106068259,-13.08642065268419
184,556.0,107.48,61.045,-55.62377220454529,44.256276868345424
